,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,76842852.41894653,11000.0,6.985713856267867,high_collection,baseline
1,Belgium,77041486.8011744,9000.0,8.560165200130488,high_collection,baseline
2,Brazil,69269059.32798085,10000.0,6.926905932798085,high_collection,baseline
3,Canada,190094420.78452,174824.3420878956,1.0873452661926628,high_collection,baseline
4,China,117079090.28549346,3815215.92173732,0.030687408704296773,high_collection,baseline
5,Czechia,34200604.79730464,2000.0,17.100302398652317,high_collection,baseline
6,Finland,67810064.4605355,7000.0,9.687152065790785,high_collection,baseline
7,France,191087296.46818018,89000.0,2.147048274923373,high_collection,baseline
8,Germany,250111706.91826206,185000.0,1.3519551725311463,high_collection,baseline
9,Hungary,59039022.19612995,5468.560854624888,10.796080315390343,high_collection,baseline
10,India,81123797.63733505,282668.1404575761,0.28699307076493974,high_collection,baseline
11,Italy,238013639.28418046,180000.0,1.3222979960232248,high_collection,baseline
12,Japan,135307364.07717404,248683.11381789768,0.5440955037110203,high_collection,baseline
13,Korea,176704184.44679135,895305.9084206882,0.19736738335447376,high_collection,baseline
14,Netherlands,124675481.27705275,28000.000000000004,4.45269575989474,high_collection,baseline
15,Norway,89995797.62272108,14563.628634489778,6.1794900077026025,high_collection,baseline
16,Poland,210467637.83372286,142000.0,1.4821664636177665,high_collection,baseline
17,Romania,23505663.996295128,1000.0,23.505663996295127,high_collection,baseline
18,Russian Federation,71633671.70059587,56958.22569275054,1.2576527942954019,high_collection,baseline
19,Serbia,12072722.82774501,322.0265151822132,37.48984092478803,high_collection,baseline
20,Slovakia,34203080.32655683,2000.0,17.101540163278415,high_collection,baseline
21,Spain,236986301.27407706,184000.0,1.2879690286634622,high_collection,baseline
22,Sweden,137093863.57337436,35733.22133192575,3.8365940282828133,high_collection,baseline
23,Switzerland,106989486.41586335,20923.95355919043,5.113253865394398,high_collection,baseline
24,Thailand,72013903.15879355,56882.41323769311,1.2660135015346636,high_collection,baseline
25,Turkey,98351983.91180682,20000.000000000004,4.91759919559034,high_collection,baseline
26,USA,323936179.64833915,1078000.0,0.3004973837183109,high_collection,baseline
27,United Kingdom,200122338.7710586,130712.86951549024,1.5310071572359056,high_collection,baseline
28,Viet Nam,55441191.82413106,10000.0,5.544119182413105,high_collection,baseline
