,country,total_netprofits,scrap,net_profit
0,Australia,-66480788.75860882,11000.0,-6.043708068964438
1,Belgium,-76274779.30523455,9000.0,-8.474975478359394
2,Brazil,-58110536.130769916,10000.0,-5.811053613076991
3,Canada,512289909.2898811,174824.3420878956,2.9303122389690994
4,China,10604376552.284185,3932706.29295005,2.6964577983598925
5,Czechia,-54427416.20428271,2000.0,-27.213708102141354
6,Finland,-72993131.41689117,7000.0,-10.427590202413025
7,France,112654767.7832209,89000.0,1.2657839076766393
8,Germany,448783567.9579439,185000.0,2.425857124096994
9,Hungary,-69386350.66378154,5468.560854624888,-12.688228678135658
10,India,1105865386.749487,282668.14045757614,3.912239224977175
11,Italy,433894917.6627801,180000.0,2.4105273203487783
12,Japan,856915174.247723,248683.11381789768,3.4458116640569867
13,Korea,3621120879.0603647,895305.9084206881,4.044562696395013
14,Netherlands,-57071293.826464474,28000.000000000004,-2.0382604938023023
15,Norway,-66231422.760240674,14563.628634489778,-4.547728071243903
16,Poland,318534290.50578064,142000.0,2.243199228913948
17,Romania,-43968299.47245247,1000.0,-43.96829947245247
18,Russian Federation,138649637.2918453,56958.22569275052,2.4342337845943858
19,Serbia,-27711845.86642343,322.0265151822132,-86.05454693922691
20,Slovakia,-54473534.25394101,2000.0,-27.236767126970502
21,Spain,465458443.61636406,184000.0,2.529665454436761
22,Sweden,-45352421.10655159,35733.22133192575,-1.269194867299344
23,Switzerland,-60583190.420231044,20923.95355919043,-2.8953988188155333
24,Thailand,156824777.32998458,56882.41323769311,2.756999367707288
25,Turkey,-53496182.885678664,20000.000000000004,-2.6748091442839326
26,USA,4600260643.950811,1078000.0,4.267403194759565
27,United Kingdom,769189980.1309959,249740.0614978369,3.079962323696545
28,Viet Nam,-39664265.29252373,10000.0,-3.966426529252373
