,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,44110725.24097125,983.4793711691091,44.851703588388155,high_collection,baseline
1,Belgium,89991245.92014833,4834.149954599285,18.615733224106812,high_collection,baseline
2,Brazil,57304216.08016176,1666.8439597389565,34.378872566533545,high_collection,baseline
3,Canada,86654479.97276092,5549.708828764338,15.61423898919303,high_collection,baseline
4,China,157164695.90777043,277453.9876414138,0.5664531883062813,high_collection,baseline
5,Czechia,24635386.370786116,183.5436527308889,134.2208570236228,high_collection,baseline
6,Finland,57769012.581724785,1623.2974008731167,35.58744845562667,high_collection,baseline
7,France,160993122.52134535,20481.212420629075,7.860526965639492,high_collection,baseline
8,Germany,222125659.22117144,45022.476802608275,4.933661473024583,high_collection,baseline
9,Hungary,15589740.582550814,56.37904460130991,276.51657974687646,high_collection,baseline
10,India,67384178.20970689,1442.7784570185102,46.70445270506446,high_collection,baseline
11,Italy,123596925.8934833,10721.471179203054,11.527981918491756,high_collection,baseline
12,Japan,132589107.24046364,36280.77121835068,3.6545283572527962,high_collection,baseline
13,Korea,217901855.18007916,178989.4305522874,1.217400683982982,high_collection,baseline
14,Netherlands,109859679.84850582,8007.739389725623,13.719187713509,high_collection,baseline
15,Norway,101535845.47942851,7637.137740094282,13.295012992416584,high_collection,baseline
16,Poland,60298702.47661546,1756.1959139660191,34.33483815620709,high_collection,baseline
17,Romania,18290765.39110422,83.39326948773933,219.3314341008464,high_collection,baseline
18,Russian Federation,84565064.37791562,5116.226655581584,16.52879555006789,high_collection,baseline
19,Serbia,14907578.10596294,58.268719453500815,255.84186928733482,high_collection,baseline
20,Slovakia,26071575.63192291,209.53957977775494,124.42315508876817,high_collection,baseline
21,Spain,94492839.62830752,5517.007234229264,17.127554055402346,high_collection,baseline
22,Sweden,114774972.98158558,8845.71588844842,12.975204542966353,high_collection,baseline
23,Switzerland,65153173.83867662,2557.381559305336,25.476516635387892,high_collection,baseline
24,Thailand,87698399.03244035,11022.473648524387,7.956326486131433,high_collection,baseline
25,Turkey,67186601.74986881,2730.5405586380325,24.60560475372717,high_collection,baseline
26,USA,181122900.2080983,54671.849165855216,3.312909714442527,high_collection,baseline
27,United Kingdom,132367388.57910767,15036.178547150295,8.803259961567454,high_collection,baseline
28,Viet Nam,80766459.67070837,6000.0,13.461076611784728,high_collection,baseline
