,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
323,Netherlands,NMC811,Direct,366.6927115374482,2025,Strategy 3,baseline,baseline,0.0275,10.084049567279825,0.7925,7.991609282069262,7.991609282069262,2.0924402852105635,2.397518212,879.1524541186945
324,Belgium,LFP,Direct,4.974946568691192,2025,Strategy 3,baseline,baseline,0.025,0.1243736642172798,0.7925,0.09856612889219424,0.09856612889219424,0.025807535325085562,2.252335332,11.205247931475336
325,Belgium,NCA,Direct,1503.6976327054508,2025,Strategy 3,baseline,baseline,0.025,37.59244081763627,0.7925,29.792009347976744,29.792009347976744,7.800431469659529,2.452491446,3687.805581580568
326,Belgium,NMC111,Direct,947.3345284699551,2025,Strategy 3,baseline,baseline,0.0375,35.52504481762332,0.7925,28.15359801796648,28.15359801796648,7.371446799656837,2.557347078,2422.663188271147
327,Belgium,NMC523,Direct,1009.1482145303927,2025,Strategy 3,baseline,baseline,0.035,35.32018750856375,0.7925,27.99124860053677,27.99124860053677,7.328938908026977,2.496014242,2518.8483157567316
328,Belgium,NMC622,Direct,466.35681581186077,2025,Strategy 3,baseline,baseline,0.0325,15.156596513885475,0.7925,12.011602737254238,12.011602737254238,3.144993776631237,2.478807863,1156.0089419980832
329,Belgium,NMC811,Direct,238.67023238724957,2025,Strategy 3,baseline,baseline,0.0275,6.563431390649363,0.7925,5.20151937708962,5.20151937708962,1.361912013559743,2.397518212,572.2162288107031
330,Finland,LFP,Direct,1.7637603320537447,2025,Strategy 3,baseline,baseline,0.025,0.04409400830134362,0.7925,0.03494450157881482,0.03494450157881482,0.009149506722528802,2.252335332,3.972579713064701
331,Finland,NCA,Direct,502.5702888458254,2025,Strategy 3,baseline,baseline,0.025,12.564257221145636,0.7925,9.957173847757916,9.957173847757916,2.60708337338772,2.452491446,1232.549334408136
332,Finland,NMC111,Direct,316.390720233336,2025,Strategy 3,baseline,baseline,0.0375,11.8646520087501,0.7925,9.402736716934454,9.402736716934454,2.4619152918156466,2.557347078,809.1208838950373
333,Finland,NMC523,Direct,341.37692452956475,2025,Strategy 3,baseline,baseline,0.035,11.948192358534767,0.7925,9.468942444138802,9.468942444138802,2.4792499143959645,2.496014242,852.0816655159529
334,Finland,NMC622,Direct,158.9382952542596,2025,Strategy 3,baseline,baseline,0.0325,5.1654945957634375,0.7925,4.093654467142525,4.093654467142525,1.071840128620913,2.478807863,393.9774960080743
335,Finland,NMC811,Direct,79.29849155815477,2025,Strategy 3,baseline,baseline,0.0275,2.180708517849256,0.7925,1.7282115003955354,1.7282115003955354,0.4524970174537206,2.397518212,190.11957769480432
336,Switzerland,LFP,Direct,0.0,2025,Strategy 3,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
337,Switzerland,NCA,Direct,1164.6120791717065,2025,Strategy 3,baseline,baseline,0.025,29.115301979292664,0.7925,23.073876818589437,23.073876818589437,6.041425160703227,2.452491446,2856.2011620768844
338,Switzerland,NMC111,Direct,351.39180984718655,2025,Strategy 3,baseline,baseline,0.0375,13.177192869269495,0.7925,10.442925348896075,10.442925348896075,2.73426752037342,2.557347078,898.630818145834
339,Switzerland,NMC523,Direct,388.53370340718345,2025,Strategy 3,baseline,baseline,0.035,13.598679619251422,0.7925,10.776953598256751,10.776953598256751,2.821726020994671,2.496014242,969.785657201334
340,Switzerland,NMC622,Direct,181.35737976113967,2025,Strategy 3,baseline,baseline,0.0325,5.894114842237039,0.7925,4.671086012472854,4.671086012472854,1.2230288297641856,2.478807863,449.55009896499007
341,Switzerland,NMC811,Direct,120.23177053883242,2025,Strategy 3,baseline,baseline,0.0275,3.3063736898178915,0.7925,2.620301149180679,2.620301149180679,0.6860725406372126,2.397518212,288.25785952785577
342,Romania,LFP,Direct,0.07975944988148898,2025,Strategy 3,baseline,baseline,0.025,0.0019939862470372246,0.7925,0.0015802341007770005,0.0015802341007770005,0.00041375214626022407,2.252335332,0.17964502702896082
343,Romania,NCA,Direct,23.632106185673937,2025,Strategy 3,baseline,baseline,0.025,0.5908026546418484,0.7925,0.4682111038036649,0.4682111038036649,0.12259155083818357,2.452491446,57.957538271329014
344,Romania,NMC111,Direct,14.047861881161662,2025,Strategy 3,baseline,baseline,0.0375,0.5267948205435623,0.7925,0.4174848952807731,0.4174848952807731,0.10930992526278921,2.557347078,35.92525853393636
345,Romania,NMC523,Direct,15.539193334983086,2025,Strategy 3,baseline,baseline,0.035,0.5438717667244081,0.7925,0.4310183751290934,0.4310183751290934,0.11285339159531466,2.496014242,38.786047873309265
346,Romania,NMC622,Direct,7.480905425735522,2025,Strategy 3,baseline,baseline,0.0325,0.24312942633640447,0.7925,0.19268007037160054,0.19268007037160054,0.05044935596480393,2.478807863,18.543727191672577
347,Romania,NMC811,Direct,4.150391843367446,2025,Strategy 3,baseline,baseline,0.0275,0.11413577569260476,0.7925,0.09045260223638928,0.09045260223638928,0.023683173456215484,2.397518212,9.950640031409703
348,China,LFP,Direct,48840.11376920251,2025,Strategy 1,baseline,baseline,0.025,1221.0028442300627,0.7925,967.6447540523246,967.6447540523246,253.35809017773806,2.252335332,110004.3138612745
349,China,NCA,Direct,2718.0176504974925,2025,Strategy 1,baseline,baseline,0.025,67.95044126243731,0.7925,53.850724700481564,53.850724700481564,14.099716561955745,2.452491446,6665.915037922117
350,China,NMC111,Direct,19993.114508575683,2025,Strategy 1,baseline,baseline,0.0375,749.7417940715881,0.7925,594.1703718017335,594.1703718017335,155.57142226985457,2.557347078,51129.33296862543
351,China,NMC523,Direct,4830.771710779693,2025,Strategy 1,baseline,baseline,0.035,169.0770098772893,0.7925,133.99353032775176,133.99353032775176,35.08347954953754,2.496014242,12057.67498995682
352,China,NMC622,Direct,21445.50627315514,2025,Strategy 1,baseline,baseline,0.0325,696.978953877542,0.7925,552.355820947952,552.355820947952,144.62313292959004,2.478807863,53159.28957591279
353,China,NMC811,Direct,10185.676953431568,2025,Strategy 1,baseline,baseline,0.0275,280.1061162193681,0.7925,221.98409710384922,221.98409710384922,58.122019115518896,2.397518212,24420.345997400862
354,India,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
355,India,NCA,Direct,296.5918606013095,2025,Strategy 1,baseline,baseline,0.025,7.414796515032738,0.7925,5.8762262381634445,5.8762262381634445,1.5385702768692937,2.452491446,727.389001077936
356,India,NMC111,Direct,86.81483016665692,2025,Strategy 1,baseline,baseline,0.0375,3.255556131249634,0.7925,2.580028234015335,2.580028234015335,0.6755278972342991,2.557347078,222.01565225376632
357,India,NMC523,Direct,98.79478965939268,2025,Strategy 1,baseline,baseline,0.035,3.457817638078744,0.7925,2.7403204781774044,2.7403204781774044,0.7174971599013396,2.496014242,246.59320202523847
358,India,NMC622,Direct,46.39252581837186,2025,Strategy 1,baseline,baseline,0.0325,1.5077570890970855,0.7925,1.1948974931094403,1.1948974931094403,0.31285959598764523,2.478807863,114.99815778301068
359,India,NMC811,Direct,33.08153717435725,2025,Strategy 1,baseline,baseline,0.0275,0.9097422722948244,0.7925,0.7209707507936484,0.7209707507936484,0.18877152150117604,2.397518212,79.31358785647653
360,Japan,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
361,Japan,NCA,Direct,1411.637521696316,2025,Strategy 1,baseline,baseline,0.025,35.2909380424079,0.7925,27.96806839860826,27.96806839860826,7.322869643799642,2.452491446,3462.0289468128544
362,Japan,NMC111,Direct,630.877266957117,2025,Strategy 1,baseline,baseline,0.0375,23.657897510891885,0.7925,18.74888377738182,18.74888377738182,4.909013733510065,2.557347078,1613.372135229409
363,Japan,NMC523,Direct,585.7178433491309,2025,Strategy 1,baseline,baseline,0.035,20.500124517219586,0.7925,16.24634867989652,16.24634867989652,4.253775837323065,2.496014242,1461.960078792956
364,Japan,NMC622,Direct,231.17074552205523,2025,Strategy 1,baseline,baseline,0.0325,7.513049229466795,0.7925,5.954091514352435,5.954091514352435,1.55895771511436,2.478807863,573.0278616956425
365,Japan,NMC811,Direct,102.22125291236263,2025,Strategy 1,baseline,baseline,0.0275,2.8110844550899725,0.7925,2.227784430658803,2.227784430658803,0.5833000244311695,2.397518212,245.07731551084746
366,Korea,LFP,Direct,14.564928122795074,2025,Strategy 1,baseline,baseline,0.025,0.3641232030698769,0.7925,0.2885676384328774,0.2885676384328774,0.07555556463699947,2.252335332,32.80510221901178
367,Korea,NCA,Direct,22792.205550727696,2025,Strategy 1,baseline,baseline,0.025,569.8051387681925,0.7925,451.57057247379254,451.57057247379254,118.23456629439994,2.452491446,55897.68914863339
368,Korea,NMC111,Direct,9671.125767751819,2025,Strategy 1,baseline,baseline,0.0375,362.6672162906932,0.7925,287.41376891037436,287.41376891037436,75.25344738031885,2.557347078,24732.42522313062
369,Korea,NMC523,Direct,9557.750722584182,2025,Strategy 1,baseline,baseline,0.035,334.5212752904464,0.7925,265.1081106676788,265.1081106676788,69.41316462276762,2.496014242,23856.28192505591
370,Korea,NMC622,Direct,4209.283413738352,2025,Strategy 1,baseline,baseline,0.0325,136.80171094649643,0.7925,108.41535592509841,108.41535592509841,28.386355021398018,2.478807863,10434.004823570109
371,Korea,NMC811,Direct,2139.8554910965368,2025,Strategy 1,baseline,baseline,0.0275,58.84602600515476,0.7925,46.63547560908515,46.63547560908515,12.210550396069614,2.397518212,5130.34251095215
372,Thailand,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
373,Thailand,NCA,Direct,676.439652867254,2025,Strategy 1,baseline,baseline,0.025,16.91099132168135,0.7925,13.40196062243247,13.40196062243247,3.5090306992488802,2.452491446,1658.9624623921497
374,Thailand,NMC111,Direct,276.6628624125237,2025,Strategy 1,baseline,baseline,0.0375,10.374857340469637,0.7925,8.222074442322187,8.222074442322187,2.15278289814745,2.557347078,707.5229627817835
375,Thailand,NMC523,Direct,259.35418835068435,2025,Strategy 1,baseline,baseline,0.035,9.077396592273953,0.7925,7.193836799377108,7.193836799377108,1.883559792896845,2.496014242,647.3517478456587
376,Thailand,NMC622,Direct,108.0405993717076,2025,Strategy 1,baseline,baseline,0.0325,3.511319479580497,0.7925,2.7827206875675436,2.7827206875675436,0.7285987920129533,2.478807863,267.81188724582165
377,Thailand,NMC811,Direct,56.90929468841874,2025,Strategy 1,baseline,baseline,0.0275,1.5650056039315154,0.7925,1.2402669411157259,1.2402669411157259,0.32473866281578956,2.397518212,136.4410704475588
378,Viet Nam,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
379,Viet Nam,NCA,Direct,1473.543950319946,2025,Strategy 1,baseline,baseline,0.025,36.838598757998646,0.7925,29.194589515713925,29.194589515713925,7.644009242284721,2.452491446,3613.853933464716
380,Viet Nam,NMC111,Direct,630.4294275971235,2025,Strategy 1,baseline,baseline,0.0375,23.64110353489213,0.7925,18.735574551402014,18.735574551402014,4.905528983490118,2.557347078,1612.2268545507163
381,Viet Nam,NMC523,Direct,571.6040069363997,2025,Strategy 1,baseline,baseline,0.035,20.00614024277399,0.7925,15.854866142398388,15.854866142398388,4.151274100375604,2.496014242,1426.7317420975207
382,Viet Nam,NMC622,Direct,232.18465340045665,2025,Strategy 1,baseline,baseline,0.0325,7.546001235514842,0.7925,5.980205979145512,5.980205979145512,1.5657952563693298,2.478807863,575.5411445169817
383,Viet Nam,NMC811,Direct,92.23796174607374,2025,Strategy 1,baseline,baseline,0.0275,2.536543948017028,0.7925,2.010211078803495,2.010211078803495,0.5263328692135332,2.397518212,221.1421931239711
384,France,LFP,Direct,20.94536567020308,2025,Strategy 1,baseline,baseline,0.025,0.523634141755077,0.7925,0.41498005734089854,0.41498005734089854,0.10865408441417851,2.252335332,47.17598714065826
385,France,NCA,Direct,6376.086915542539,2025,Strategy 1,baseline,baseline,0.025,159.40217288856348,0.7925,126.32622201418656,126.32622201418656,33.07595087437693,2.452491446,15637.2986193206
386,France,NMC111,Direct,3916.6171161468424,2025,Strategy 1,baseline,baseline,0.0375,146.8731418555066,0.7925,116.39696492048897,116.39696492048897,30.47617693501762,2.557347078,10016.149337622914
387,France,NMC523,Direct,4291.354784539773,2025,Strategy 1,baseline,baseline,0.035,150.1974174588921,0.7925,119.03145333617198,119.03145333617198,31.165964122720112,2.496014242,10711.282659686116
388,France,NMC622,Direct,2009.1655234811196,2025,Strategy 1,baseline,baseline,0.0325,65.2978795131364,0.7925,51.74856951416059,51.74856951416059,13.5493099989758,2.478807863,4980.3352976735105
389,France,NMC811,Direct,1053.960527354963,2025,Strategy 1,baseline,baseline,0.0275,28.983914502261484,0.7925,22.969752243042226,22.969752243042226,6.014162259219258,2.397518212,2526.889559062648
390,Germany,LFP,Direct,50.261032106002304,2025,Strategy 1,baseline,baseline,0.025,1.2565258026500576,0.7925,0.9957966986001706,0.9957966986001706,0.26072910404988703,2.252335332,113.20469843513536
391,Germany,NCA,Direct,14112.595028136659,2025,Strategy 1,baseline,baseline,0.025,352.8148757034165,0.7925,279.60578899495755,279.60578899495755,73.20908670845893,2.452491446,34611.01858736728
392,Germany,NMC111,Direct,8442.059127665923,2025,Strategy 1,baseline,baseline,0.0375,316.57721728747214,0.7925,250.88744470032165,250.88744470032165,65.68977258715049,2.557347078,21589.275242439675
393,Germany,NMC523,Direct,9309.809967452915,2025,Strategy 1,baseline,baseline,0.035,325.8433488608521,0.7925,258.23085397222525,258.23085397222525,67.61249488862683,2.496014242,23237.418269076035
394,Germany,NMC622,Direct,4453.691895162884,2025,Strategy 1,baseline,baseline,0.0325,144.74498659279374,0.7925,114.71040187478903,114.71040187478903,30.03458471800471,2.478807863,11039.84648910913
395,Germany,NMC811,Direct,2470.249685219618,2025,Strategy 1,baseline,baseline,0.0275,67.9318663435395,0.7925,53.83600407725505,53.83600407725505,14.095862266284449,2.397518212,5922.468608501302
396,Hungary,LFP,Direct,0.05998898742527232,2025,Strategy 1,baseline,baseline,0.025,0.001499724685631808,0.7925,0.0011885318133632078,0.0011885318133632078,0.0003111928722686003,2.252335332,0.13511531590884454
397,Hungary,NCA,Direct,17.70107690355599,2025,Strategy 1,baseline,baseline,0.025,0.44252692258889975,0.7925,0.350702586151703,0.350702586151703,0.09182433643719673,2.452491446,43.41173969095923
398,Hungary,NMC111,Direct,10.537979448017639,2025,Strategy 1,baseline,baseline,0.0375,0.39517422930066143,0.7925,0.3131755767207742,0.3131755767207742,0.08199865257988725,2.557347078,26.94927094941196
399,Hungary,NMC523,Direct,11.632828412578595,2025,Strategy 1,baseline,baseline,0.035,0.4071489944402509,0.7925,0.3226655780938988,0.3226655780938988,0.08448341634635209,2.496014242,29.03570539253843
400,Hungary,NMC622,Direct,5.595516079299274,2025,Strategy 1,baseline,baseline,0.0325,0.18185427257722642,0.7925,0.14411951101745193,0.14411951101745193,0.03773476155977448,2.478807863,13.870209254909971
401,Hungary,NMC811,Direct,3.108026957723101,2025,Strategy 1,baseline,baseline,0.0275,0.08547074133738528,0.7925,0.06773556250987783,0.06773556250987783,0.017735178827507442,2.397518212,7.451551234528089
402,Italy,LFP,Direct,11.322984931353917,2025,Strategy 1,baseline,baseline,0.025,0.2830746232838479,0.7925,0.22433663895244946,0.22433663895244946,0.05873798433139846,2.252335332,25.50315902459202
403,Italy,NCA,Direct,3378.014252789701,2025,Strategy 1,baseline,baseline,0.025,84.45035631974253,0.7925,66.92690738339596,66.92690738339596,17.52344893634657,2.452491446,8284.551059432823
404,Italy,NMC111,Direct,1971.97103967821,2025,Strategy 1,baseline,baseline,0.0375,73.94891398793287,0.7925,58.6045143354368,58.6045143354368,15.344399652496072,2.557347078,5043.014376221692
405,Italy,NMC523,Direct,2194.953369631723,2025,Strategy 1,baseline,baseline,0.035,76.82336793711032,0.7925,60.882519090159924,60.882519090159924,15.940848846950395,2.496014242,5478.634871126672
406,Italy,NMC622,Direct,1068.9220513503121,2025,Strategy 1,baseline,baseline,0.0325,34.739966668885145,0.7925,27.531423585091478,27.531423585091478,7.208543083793668,2.478807863,2649.6523858212436
407,Italy,NMC811,Direct,623.6998730757928,2025,Strategy 1,baseline,baseline,0.0275,17.151746509584303,0.7925,13.59275910884556,13.59275910884556,3.5589874007387436,2.397518212,1495.3318045213016
408,Poland,LFP,Direct,1.854729917701357,2025,Strategy 1,baseline,baseline,0.025,0.04636824794253393,0.7925,0.03674683649445814,0.03674683649445814,0.009621411448075788,2.252335332,4.177473724956219
409,Poland,NCA,Direct,553.6436405422348,2025,Strategy 1,baseline,baseline,0.025,13.841091013555872,0.7925,10.969064628243029,10.969064628243029,2.872026385312843,2.452491446,1357.8062925621296
410,Poland,NMC111,Direct,323.636597169654,2025,Strategy 1,baseline,baseline,0.0375,12.136372393862025,0.7925,9.618075122135656,9.618075122135656,2.51829727172637,2.557347078,827.6511061056777
411,Poland,NMC523,Direct,359.20567582263277,2025,Strategy 1,baseline,baseline,0.035,12.572198653792148,0.7925,9.963467433130276,9.963467433130276,2.6087312206618716,2.496014242,896.5824826605266
412,Poland,NMC622,Direct,174.72713313136757,2025,Strategy 1,baseline,baseline,0.0325,5.678631826769446,0.7925,4.500315722714785,4.500315722714785,1.1783161040546606,2.478807863,433.11499148548177
413,Poland,NMC811,Direct,101.9156865485415,2025,Strategy 1,baseline,baseline,0.0275,2.8026813800848913,0.7925,2.221124993717276,2.221124993717276,0.5815563863676152,2.397518212,244.34471458861168
414,Slovakia,LFP,Direct,0.22289832400722398,2025,Strategy 1,baseline,baseline,0.025,0.0055724581001806,0.7925,0.004416173044393125,0.004416173044393125,0.0011562850557874744,2.252335332,0.5020417706050544
415,Slovakia,NCA,Direct,65.78144255685287,2025,Strategy 1,baseline,baseline,0.025,1.6445360639213218,0.7925,1.3032948306576475,1.3032948306576475,0.3412412332636743,2.452491446,161.328425176222
416,Slovakia,NMC111,Direct,39.18084399896965,2025,Strategy 1,baseline,baseline,0.0375,1.469281649961362,0.7925,1.1644057075943792,1.1644057075943792,0.3048759423669827,2.557347078,100.19901691433886
417,Slovakia,NMC523,Direct,43.245735491312914,2025,Strategy 1,baseline,baseline,0.035,1.513600742195952,0.7925,1.199528588190292,1.199528588190292,0.31407215400566013,2.496014242,107.9419716920819
418,Slovakia,NMC622,Direct,20.79473225039959,2025,Strategy 1,baseline,baseline,0.0325,0.6758287981379867,0.7925,0.5355943225243545,0.5355943225243545,0.14023447561363223,2.478807863,51.54614581127019
419,Slovakia,NMC811,Direct,11.533792102400565,2025,Strategy 1,baseline,baseline,0.0275,0.31717928281601554,0.7925,0.2513645816316923,0.2513645816316923,0.06581470118432325,2.397518212,27.65247661892712
420,Spain,LFP,Direct,5.9054002544110284,2025,Strategy 1,baseline,baseline,0.025,0.1476350063602757,0.7925,0.1170007425405185,0.1170007425405185,0.030634263819757215,2.252335332,13.300941642611747
421,Spain,NCA,Direct,1720.1120616568114,2025,Strategy 1,baseline,baseline,0.025,43.00280154142029,0.7925,34.07972022157558,34.07972022157558,8.923081319844712,2.452491446,4218.560117374755
422,Spain,NMC111,Direct,1051.3695395696432,2025,Strategy 1,baseline,baseline,0.0375,39.426357733861614,0.7925,31.24538850408533,31.24538850408533,8.180969229776284,2.557347078,2688.716819916632
423,Spain,NMC523,Direct,1148.9565056523425,2025,Strategy 1,baseline,baseline,0.035,40.21347769783199,0.7925,31.869181075531852,31.869181075531852,8.344296622300138,2.496014242,2867.8118015468003
424,Spain,NMC622,Direct,543.5333826505612,2025,Strategy 1,baseline,baseline,0.0325,17.66483493614324,0.7925,13.999381686893518,13.999381686893518,3.6654532492497225,2.478807863,1347.314822717199
425,Spain,NMC811,Direct,289.3727243224396,2025,Strategy 1,baseline,baseline,0.0275,7.957749918867089,0.7925,6.306516810702168,6.306516810702168,1.651233108164921,2.397518212,693.7763766191042
426,Sweden,LFP,Direct,10.289167017389973,2025,Strategy 1,baseline,baseline,0.025,0.2572291754347493,0.7925,0.20385412153203883,0.20385412153203883,0.053375053902710495,2.252335332,23.174654410116492
427,Sweden,NCA,Direct,2753.019953051057,2025,Strategy 1,baseline,baseline,0.025,68.82549882627643,0.7925,54.54420781982407,54.54420781982407,14.281291006452363,2.452491446,6751.757885525039
428,Sweden,NMC111,Direct,1696.9053573182862,2025,Strategy 1,baseline,baseline,0.0375,63.63395089943573,0.7925,50.42990608780281,50.42990608780281,13.204044811632919,2.557347078,4339.575957180465
429,Sweden,NMC523,Direct,1854.413016482838,2025,Strategy 1,baseline,baseline,0.035,64.90445557689934,0.7925,51.43678104469272,51.43678104469272,13.467674532206615,2.496014242,4628.641299691345
430,Sweden,NMC622,Direct,871.0897415053737,2025,Strategy 1,baseline,baseline,0.0325,28.310416598924647,0.7925,22.43600515464778,22.43600515464778,5.874411444276866,2.478807863,2159.264100622158
431,Sweden,NMC811,Direct,445.0449045395958,2025,Strategy 1,baseline,baseline,0.0275,12.238734874838885,0.7925,9.699197388309816,9.699197388309816,2.5395374865290687,2.397518212,1067.0032637914824
432,United Kingdom,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
433,United Kingdom,NCA,Direct,6823.575550793973,2025,Strategy 1,baseline,baseline,0.025,170.58938876984934,0.7925,135.1920906001056,135.1920906001056,35.39729816974375,2.452491446,16734.760669456955
434,United Kingdom,NMC111,Direct,2091.883575654747,2025,Strategy 1,baseline,baseline,0.0375,78.44563408705301,0.7925,62.16816501398951,62.16816501398951,16.2774690730635,2.557347078,5349.672349716859
435,United Kingdom,NMC523,Direct,2281.787602608124,2025,Strategy 1,baseline,baseline,0.035,79.86256609128435,0.7925,63.29108362734284,63.29108362734284,16.571482463941507,2.496014242,5695.374353328914
436,United Kingdom,NMC622,Direct,1059.8209815402784,2025,Strategy 1,baseline,baseline,0.0325,34.44418190005905,0.7925,27.297014155796795,27.297014155796795,7.147167744262255,2.478807863,2627.09258241442
437,United Kingdom,NMC811,Direct,713.9007710409613,2025,Strategy 1,baseline,baseline,0.0275,19.632271203626438,0.7925,15.558574928873952,15.558574928873952,4.073696274752486,2.397518212,1711.590100131547
438,Norway,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
439,Norway,NCA,Direct,3339.2096737479337,2025,Strategy 1,baseline,baseline,0.025,83.48024184369835,0.7925,66.15809166113094,66.15809166113094,17.322150182567412,2.452491446,8189.3831612672575
440,Norway,NMC111,Direct,1246.8161260330783,2025,Strategy 1,baseline,baseline,0.0375,46.755604726240435,0.7925,37.05381674554555,37.05381674554555,9.701787980694888,2.557347078,3188.541576713972
441,Norway,NMC523,Direct,1203.9519727331026,2025,Strategy 1,baseline,baseline,0.035,42.1383190456586,0.7925,33.394617843684436,33.394617843684436,8.743701201974162,2.496014242,3005.08127062582
442,Norway,NMC622,Direct,519.3725243210141,2025,Strategy 1,baseline,baseline,0.0325,16.87960704043296,0.7925,13.37708857954312,13.37708857954312,3.5025184608898385,2.478807863,1287.4246971130885
443,Norway,NMC811,Direct,278.83117534258963,2025,Strategy 1,baseline,baseline,0.0275,7.667857321921215,0.7925,6.0767769276225625,6.0767769276225625,1.5910803942986522,2.397518212,668.502820957224
444,Russian Federation,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
445,Russian Federation,NCA,Direct,632.6277700049055,2025,Strategy 1,baseline,baseline,0.025,15.81569425012264,0.7925,12.533937693222192,12.533937693222192,3.281756556900447,2.452491446,1551.5141944390862
446,Russian Federation,NMC111,Direct,253.4429585381505,2025,Strategy 1,baseline,baseline,0.0375,9.504110945180644,0.7925,7.53200792405566,7.53200792405566,1.9721030211249841,2.557347078,648.1416094572143
447,Russian Federation,NMC523,Direct,248.18535294880783,2025,Strategy 1,baseline,baseline,0.035,8.686487353208275,0.7925,6.8840412274175575,6.8840412274175575,1.8024461257907172,2.496014242,619.4741756160211
448,Russian Federation,NMC622,Direct,103.39897697245509,2025,Strategy 1,baseline,baseline,0.0325,3.3604667516047906,0.7925,2.6631699006467966,2.6631699006467966,0.697296850957994,2.478807863,256.3061971454776
449,Russian Federation,NMC811,Direct,50.044945990959285,2025,Strategy 1,baseline,baseline,0.0275,1.3762360147513804,0.7925,1.090667041690469,1.090667041690469,0.28556897306091145,2.397518212,119.98366943188127
450,Serbia,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
451,Serbia,NCA,Direct,22.448461303152502,2025,Strategy 1,baseline,baseline,0.025,0.5612115325788126,0.7925,0.44476013956870897,0.44476013956870897,0.11645139301010365,2.452491446,55.05465932184352
452,Serbia,NMC111,Direct,9.288440677713268,2025,Strategy 1,baseline,baseline,0.0375,0.34831652541424757,0.7925,0.2760408463907912,0.2760408463907912,0.07227567902345639,2.557347078,23.753766626326364
453,Serbia,NMC523,Direct,8.312572981976421,2025,Strategy 1,baseline,baseline,0.035,0.29094005436917475,0.7925,0.23056999308757098,0.23056999308757098,0.06037006128160377,2.496014242,20.74830055067756
454,Serbia,NMC622,Direct,3.5426726453572637,2025,Strategy 1,baseline,baseline,0.0325,0.11513686097411108,0.7925,0.09124596232198302,0.09124596232198302,0.023890898652128054,2.478807863,8.781604809346597
455,Serbia,NMC811,Direct,1.7760300274302196,2025,Strategy 1,baseline,baseline,0.0275,0.04884082575433104,0.7925,0.03870635441030735,0.03870635441030735,0.01013447134402369,2.397518212,4.258064335822811
456,Turkey,LFP,Direct,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
457,Turkey,NCA,Direct,1070.16318596029,2025,Strategy 1,baseline,baseline,0.025,26.754079649007252,0.7925,21.202608121838246,21.202608121838246,5.5514715271690065,2.452491446,2624.5660593917187
458,Turkey,NMC111,Direct,381.59014408580515,2025,Strategy 1,baseline,baseline,0.0375,14.309630403217692,0.7925,11.340382094550021,11.340382094550021,2.9692483086676713,2.557347078,975.8584399714327
459,Turkey,NMC523,Direct,400.7149475632419,2025,Strategy 1,baseline,baseline,0.035,14.025023164713467,0.7925,11.114830858035422,11.114830858035422,2.910192306678045,2.496014242,1000.190216100135
460,Turkey,NMC622,Direct,175.5813465450383,2025,Strategy 1,baseline,baseline,0.0325,5.706393762713745,0.7925,4.522317056950643,4.522317056950643,1.1840767057631023,2.478807863,435.2324224119688
461,Turkey,NMC811,Direct,97.95640905593534,2025,Strategy 1,baseline,baseline,0.0275,2.6938012490382217,0.7925,2.134837489862791,2.134837489862791,0.5589637591754308,2.397518212,234.8522746937267
462,USA,LFP,Direct,6.6395462854765785,2025,Strategy 1,baseline,baseline,0.025,0.16598865713691446,0.7925,0.1315460107810047,0.1315460107810047,0.03444264635590977,2.252335332,14.954484687228256
463,USA,NCA,Direct,35251.035170539966,2025,Strategy 1,baseline,baseline,0.025,881.2758792634992,0.7925,698.4111343163231,698.4111343163231,182.86474494717606,2.452491446,86452.86221839441
464,USA,NMC111,Direct,4076.1938037034324,2025,Strategy 1,baseline,baseline,0.0375,152.8572676388787,0.7925,121.13938460381138,121.13938460381138,31.71788303506733,2.557347078,10424.242313262677
465,USA,NMC523,Direct,4454.05405264525,2025,Strategy 1,baseline,baseline,0.035,155.89189184258376,0.7925,123.54432428524763,123.54432428524763,32.347567557336134,2.496014242,11117.382350040361
